tweet_id|datetime|city|state|country|gps|polygon|tweet
902611513776758786|2017-08-29 14:18:49|Houston|Buckhead Atlanta|United States|29.7629,-95.3832|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|our hearts are with you houston. help those affected by #hurricaneharvey today by visiting… https://t.co/wbmu8gofhv
902611515701952512|2017-08-29 14:18:49|New Braunfels|Canyon Lake, TX|United States|null|(29.64544,-98.214955),(29.765788,-98.214955),(29.765788,-98.031544),(29.64544,-98.031544),|our prayers are with those effected by #hurricaneharvey. to help, you can donate to the @redcross today.… https://t.co/u4zqe22ur2
902611676150632448|2017-08-29 14:19:27|San Jose|San Jose, CA|United States|null|(37.193164,-122.035311),(37.469154,-122.035311),(37.469154,-121.71215),(37.193164,-121.71215),|hurricane harvey: donald trump has not accepted mexico's offer to help houston flooding victims. https://t.co/srbw6mplmj i'll leave it
902611678398898178|2017-08-29 14:19:28|Texas|null|United States|null|(25.837092,-106.645646),(36.500695,-106.645646),(36.500695,-93.508131),(25.837092,-93.508131),|our prayers and hearts are with all those affected by hurricane harvey! time to be texas strong!!! thankful for all those willing to help!!!
902611724846686209|2017-08-29 14:19:39|San Antonio|RGV✈️UTSA|United States|null|(29.141956,-98.778559),(29.693046,-98.778559),(29.693046,-98.302744),(29.141956,-98.302744),|anything helps 🙏🏽 #hurricaneharvery #sanantonio https://t.co/uelpos3lbw
902611735164706816|2017-08-29 14:19:42|Lake Butler|Orlando, FL|United States|null|(28.424587,-81.611279),(28.536837,-81.611279),(28.536837,-81.483386),(28.424587,-81.483386),|while harvey continues to wreak havoc on texas and the southeast, we also need to share info on #ptc10l and invest… https://t.co/ouovrdxico
902611745063227392|2017-08-29 14:19:44|San Antonio|San Antonio, TX|United States|null|(29.141956,-98.778559),(29.693046,-98.778559),(29.693046,-98.302744),(29.141956,-98.302744),|this is just amazing. keep it up! people going through the #harvey devastation need all the help they can get https://t.co/rgnwverzbr
902611791301165056|2017-08-29 14:19:55|Huntington Beach|Huntington Beach, Ca.|United States|null|(33.628991,-118.082615),(33.756093,-118.082615),(33.756093,-117.91485),(33.628991,-117.91485),|god bless everybody out there that's helping to rescue lives and bring comfort to those in need. #devastated. #harvey2017 #harveysucks
902611965318705152|2017-08-29 14:20:36|Austin|Austin, Texas|United States|null|(30.127892,-97.928935),(30.518799,-97.928935),(30.518799,-97.580513),(30.127892,-97.580513),|we need your help to help those impacted by #harvey! we are collecting donations until thursday, august 31st.… https://t.co/a9pqqnzol3
902611979377840128|2017-08-29 14:20:40|Mercer Island|Made in NY, Paid in Seattle|United States|null|(47.517542,-122.267233),(47.613242,-122.267233),(47.613242,-122.198274),(47.517542,-122.198274),|our stations across the country are partnering to provide aid to those impacted by #hurricaneharvey - text hope to… https://t.co/9vv3buxakx
902612015973367814|2017-08-29 14:20:48|IAH Airport Area|Houston, Texas |United States|null|(29.92431,-95.380158),(30.020328,-95.380158),(30.020328,-95.268293),(29.92431,-95.268293),|rain, rain go away! hurricane harvey has devastated so many people like myself. stranded & need to go check on my f https://t.co/d3gzwxr8ir
902612134433087492|2017-08-29 14:21:17|Wallington|Wallington, NJ|United States|null|(40.841495,-74.121151),(40.863791,-74.121151),(40.863791,-74.096269),(40.841495,-74.096269),|@kfc @goya @snyders_hanover @dawndish @cp_news @burgerking @mcdonalds @polandspringwtr @ajax_dish_soap please help harvey victims in tx
902612140183486465|2017-08-29 14:21:18|Boston|Nevertheless, she persisted...|United States|null|(42.227797,-71.191421),(42.399542,-71.191421),(42.399542,-70.986004),(42.227797,-70.986004),|@mary_sturino @mommydog67 @maddowblog holland offered help after hurricane katrina & us govt thought it was too exp… https://t.co/dfs0rvbavy
902612223389863936|2017-08-29 14:21:38|San Francisco|San Francisco, CA|United States|null|(37.708075,-122.514926),(37.833238,-122.514926),(37.833238,-122.357031),(37.708075,-122.357031),|props to our client @millercoors for stepping up to help the people effected by harvey.  https://t.co/ufyulw08cc
902612282735190016|2017-08-29 14:21:52|Houston|Los Angeles / brooklyn NY |United States|29.7629,-95.3832|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|please help everyone in need due to  the devastating results of hurricane harvey!!!! my father… https://t.co/5xgtvirqst
902612337831628801|2017-08-29 14:22:05|Texas|null|United States|null|(25.837092,-106.645646),(36.500695,-106.645646),(36.500695,-93.508131),(25.837092,-93.508131),|anyone know where we can volunteer to help those in need? near kingwood, conroe, porter & new chaney. #hurricaneharvey
902612400649764865|2017-08-29 14:22:20|East Brunswick|215 Route 18 South, EB, NJ|United States|null|(40.371099,-74.497788),(40.487356,-74.497788),(40.487356,-74.340874),(40.371099,-74.340874),|20% of all sales this week will go to aid #harvey #victims #wehaveyourback #texas #🙏🏼 #njyoga #goodvibetribe #onelove
902612405791760384|2017-08-29 14:22:21|Houston|Monterrey, Nuevo León|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|randall's, h-e-b & kroger are open at the riveroaks, kirby and midtown area, if you need food and can make it. #houston #hurricaneharvey
902612467469180930|2017-08-29 14:22:36|Houston|Houston, TX|Etats-Unis|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|les #français de dallas s'organisent pour venir en aide aux français de #houston #lesfrancaissontfantastiques #harvey #houstonstrong
902612641889312770|2017-08-29 14:23:18|Mississippi|Vicksburg,Ms and beyond |United States|null|(30.146096,-91.655009),(34.995968,-91.655009),(34.995968,-88.097889),(30.146096,-88.097889),|@kateesackhoff i encourge u to go to south texas to see the hurricane damage first hand the flooding etc
902612671631122432|2017-08-29 14:23:25|San Antonio|null|United States|null|(29.141956,-98.778559),(29.693046,-98.778559),(29.693046,-98.302744),(29.141956,-98.302744),|i love seeing all the love & help people are doing for those impacted by the hurricane.
902612785338646529|2017-08-29 14:23:52|Woodlawn|Glen Burnie, MD|United States|null|(39.283539,-76.796517),(39.327477,-76.796517),(39.327477,-76.711092),(39.283539,-76.711092),|here is info for those who want to help or donate to #hurricaneharvey recovery efforts in houston and beyond.… https://t.co/jphj2pifk3
902612857933754368|2017-08-29 14:24:09|Dallas|Uptown-Knox-Henderson, Dallas|United States|null|(32.620678,-96.977527),(33.019039,-96.977527),(33.019039,-96.54598),(32.620678,-96.54598),|despite the devastation from the hurricane,this is the time we come together to help one another.drop off donations… https://t.co/sjzwtb2vvy
902612886538899459|2017-08-29 14:24:16|Florida|Florida|United States|null|(24.396308,-87.634643),(31.001056,-87.634643),(31.001056,-79.974307),(24.396308,-79.974307),|#texas scum #tedcruz voted against providing federal aid for hurricane sandy victims but now he's asking for it  https://t.co/devletasnz
902612890632540161|2017-08-29 14:24:17|Beverly|Beverly, MA|United States|null|(42.53915,-70.923007),(42.593439,-70.923007),(42.593439,-70.793176),(42.53915,-70.793176),|happy to learn that the @masstaskforce1 members have arrived safely and are ready to help save some lives! #harvey https://t.co/mtmhc1yvyo
902612891450433537|2017-08-29 14:24:17|Oklahoma City|null|United States|null|(35.290722,-97.768683),(35.674965,-97.768683),(35.674965,-97.335639),(35.290722,-97.335639),|how to help hurricane harvey victims https://t.co/1w8nrgql3g
902612910962302977|2017-08-29 14:24:22|Texas|Dallas, TX|United States|null|(25.837092,-106.645646),(36.500695,-106.645646),(36.500695,-93.508131),(25.837092,-93.508131),|we're proactively reaching out helping fellow texans caught in devastation of #hurricaneharvey. how you can help: https://t.co/tuqfwvtv9z
902612966847152128|2017-08-29 14:24:35|Delaware|null|United States|null|(38.45104,-75.788756),(39.839007,-75.788756),(39.839007,-74.984165),(38.45104,-74.984165),|there people in need and i love that you @jakepaul @unclekade_ @realchadtepper are going to hurricane harvey and he… https://t.co/pbjxaucbj7
902613185244618756|2017-08-29 14:25:27|Houston|null|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|@artacevedo you are first class. #sgt perez died helping others. god bless his family. rip #harvey2017 @sylvesterturner  #proudtexan
902613235920199682|2017-08-29 14:25:39|Palma Sola|BRADENTON, FLORIDA|United States|null|(27.496087,-82.660997),(27.525534,-82.660997),(27.525534,-82.619284),(27.496087,-82.619284),|@stonewall_77 please help please retweet. lives at risk. #harvey #themissing #godhelpthemall #trumpsarmy2
902613246141763584|2017-08-29 14:25:42|Washington|"Denver, CO | Washington, DC"|United States|null|(38.801826,-77.119401),(38.99538,-77.119401),(38.99538,-76.909396),(38.801826,-76.909396),|requested mtg by @potus w/ #congress leadership likely to discuss fed. aid for damage by #hurricaneharvey. #cap2cap… https://t.co/xx4maa0g23
902613255859920902|2017-08-29 14:25:44|Florida|Florida|United States|null|(24.396308,-87.634643),(31.001056,-87.634643),(31.001056,-79.974307),(24.396308,-79.974307),|@foxnews #tedcruz voted against providing federal aid for hurricane sandy victims but now he's asking for it… https://t.co/fb0kd1rkgl
902613313577680897|2017-08-29 14:25:58|Texas|Marlin, TX|United States|null|(25.837092,-106.645646),(36.500695,-106.645646),(36.500695,-93.508131),(25.837092,-93.508131),|shoutout 🗣 to the homie @traeabn on helping the victims of houston from the hurricane harvey affect. 💯✊🏽 #salute #prayforhouston
902613418309509121|2017-08-29 14:26:23|St Charles|Maryland, USA|United States|null|(38.567334,-76.980974),(38.639709,-76.980974),(38.639709,-76.85926),(38.567334,-76.85926),|cruz, texans accused of hypocrisy on harvey aid feels there's 'extraneous goodies' in relief funds!  https://t.co/qdbug2j8m5 vipolitico
902613663848304640|2017-08-29 14:27:21|Springfield|null|United States|null|(42.06398,-72.620117),(42.162145,-72.620117),(42.162145,-72.471052),(42.06398,-72.471052),|so sad houston officer 👮 loss his life helping people in the harvey !! rip!
902613746102571008|2017-08-29 14:27:41|Santa Monica|Los Angeles, CA|United States|null|(33.995177,-118.517358),(34.050199,-118.517358),(34.050199,-118.443482),(33.995177,-118.443482),|yrs ago @redcross helped me during a deadly tornado in ok. they'll be getting my $ for #harvey. hang in there #houston. ❤️
902613750959759364|2017-08-29 14:27:42|Des Moines|IOWA|United States|null|(41.501409,-93.709504),(41.651466,-93.709504),(41.651466,-93.503235),(41.501409,-93.503235),|disaster essentials: food, shelter… and diapers! help #hurricaneharvey relief effort by donating to @txdiaperbank:… https://t.co/wb8t8uu00r
902613758912196608|2017-08-29 14:27:44|Beaumont|Inspireus, Tx|United States|null|(29.989715,-94.233379),(30.184121,-94.233379),(30.184121,-94.023888),(29.989715,-94.023888),|yes, we're praying but i'd love to be able to physically help with this. #harvey
902613763454590983|2017-08-29 14:27:45|Beaumont|null|United States|null|(29.989715,-94.233379),(30.184121,-94.233379),(30.184121,-94.023888),(29.989715,-94.023888),|if you have missed work due to #hurricaneharvery dm me & i will send you a link that'll help you get money.
902613775521644544|2017-08-29 14:27:48|Jefferson|Gahanna, OH|United States|null|(39.996648,-82.834695),(40.044153,-82.834695),(40.044153,-82.770252),(39.996648,-82.770252),|@bobby__dodd and i donated to american red cross for #harvey do the same to help those in need! https://t.co/yzqs3fmyca
902613930098515969|2017-08-29 14:28:25|LoneStar Convention Center|houston, tx|United States|null|(30.344392,-95.42965),(30.344392,-95.42965),(30.344392,-95.42965),(30.344392,-95.42965),|love seeing friends and family coming together to help others in need during harvey ❤️ https://t.co/ttmtbw9pcr
902613982623793157|2017-08-29 14:28:37|Flower Mound|Flower Mound, TX|United States|null|(32.981704,-97.178734),(33.078462,-97.178734),(33.078462,-97.027543),(32.981704,-97.027543),|you can provide #hurricaneharvey relief! learn some ways you can help & share to get the word out.… https://t.co/eufgyzpvhq
902614011186999300|2017-08-29 14:28:44|Wallington|Wallington, NJ|United States|null|(40.841495,-74.121151),(40.863791,-74.121151),(40.863791,-74.096269),(40.841495,-74.096269),|@mccormickspices @shopritestores @acmenashville @lipton @celestialtea @oreidapotatoes @hefty please help hurricane harvey victims
902614029474172928|2017-08-29 14:28:49|Boynton Beach|Worldwide|United States|null|(26.476484,-80.173447),(26.590488,-80.173447),(26.590488,-80.05236),(26.476484,-80.05236),|hurricane harvey victims: here is what you can do to help https://t.co/wupndd8fll via the @foxnews android app #cablecrossover #maga
902614219748765696|2017-08-29 14:29:34|Laredo|27.478653,-99.558428|United States|27.61083968,-99.46246981|(27.409181,-99.555983),(27.654973,-99.555983),(27.654973,-99.353369),(27.409181,-99.353369),|#harveystorm  #help @ walmart supercenter laredo - ne bob bullock loop https://t.co/osxva1egrs
902614342926872576|2017-08-29 14:30:03|Albuquerque|Albuquerque, NM|United States|null|(35.015891,-106.791691),(35.218114,-106.791691),(35.218114,-106.473745),(35.015891,-106.473745),|a note from @strake_jesuit & fr. @jeffjohnsonsj about helping out with harvey: https://t.co/vbw9vfr9fp
902614391849410565|2017-08-29 14:30:15|Austin|Austin, TX|United States|null|(30.127892,-97.928935),(30.518799,-97.928935),(30.518799,-97.580513),(30.127892,-97.580513),|hurricane harvey has brought the best and the worst in people-  you have folks doing everything they can to help others...
902614500419002368|2017-08-29 14:30:41|Starkville|☼Texas☼|United States|null|(33.406706,-88.866974),(33.506302,-88.866974),(33.506302,-88.776403),(33.406706,-88.776403),|nothing hurts more than wanting to go home to help your family is ok and not being able to bc of harvey:(
902614536791973891|2017-08-29 14:30:49|Newburgh|New York, USA|United States|null|(41.487948,-74.116963),(41.519289,-74.116963),(41.519289,-74.004603),(41.487948,-74.004603),|@sentedcruz hey do you feel like schmuck now that you voted against aid for hurricane sandy?
902614570954579970|2017-08-29 14:30:58|Dallas|Dallas, TX|United States|null|(32.620678,-96.977527),(33.019039,-96.977527),(33.019039,-96.54598),(32.620678,-96.54598),|this is a list of all the dallas businesses helping out #hurricaneharvey victims: https://t.co/ns2l4wdf3g #texasstrong #houstonstrong
902614716140457984|2017-08-29 14:31:32|Dallas|Houston, TX|United States|null|(32.620678,-96.977527),(33.019039,-96.977527),(33.019039,-96.54598),(32.620678,-96.54598),|@salvationarmyus how do we volunteer in dallas to help #hurricaneharvey evacuees?
902614862236405760|2017-08-29 14:32:07|Worcester|Lenox, MA|United States|42.3,-71.8|(42.210065,-71.893265),(42.341455,-71.893265),(42.341455,-71.731611),(42.210065,-71.731611),|y'all hang tough. wish i was there to help. #harvey #texas #texaslove @ massachusetts https://t.co/e0jdbgbgpx
902614963985932288|2017-08-29 14:32:31|Alameda|Alameda, California|United States|null|(37.720367,-122.332411),(37.797229,-122.332411),(37.797229,-122.224562),(37.720367,-122.224562),|help pets made homeless by hurricane harvey! donate to https://t.co/9qgm2trw9q, https://t.co/sbgf4m0jgu or… https://t.co/xxe8koxsvj
902615039336730624|2017-08-29 14:32:49|Philadelphia|Frankford, Philadelphia|United States|null|(39.871811,-75.280284),(40.13792,-75.280284),(40.13792,-74.955712),(39.871811,-74.955712),|🚨⚠️🚨how you can help animals impacted by hurricane harvey https://t.co/vjgnc3flzj
902615077228044290|2017-08-29 14:32:58|Texas|Houston, TX|United States|null|(25.837092,-106.645646),(36.500695,-106.645646),(36.500695,-93.508131),(25.837092,-93.508131),|sharing @gonoodle w my @cyfairisd families as a way 2 help #harveystorm families get kids moving indoors… https://t.co/dczb42oeif
902615270325411843|2017-08-29 14:33:44|Mansfield|Mansfield, TX|United States|null|(32.530915,-97.186747),(32.616182,-97.186747),(32.616182,-97.046821),(32.530915,-97.046821),|to the people helping out with the hurricane, you are the greatest type of person.
902615330450759684|2017-08-29 14:33:59|Houston|#TeamMMA4LIFE |United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|i'm out of marijuana, send help! #harvey
902615409307811840|2017-08-29 14:34:18|Houston|Tejas |United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|@cyfairisd @cyspringshs here at crosspoint church on westgreen if you want to come help! #hurricaneharvey
902615418380148738|2017-08-29 14:34:20|Kansas|Questions?|United States|null|(36.99311,-102.051769),(40.003282,-102.051769),(40.003282,-94.588081),(36.99311,-94.588081),|everyone, please stop for a moment and find your nearest red cross. they are taking just $10 to help w/hurricane victoms.
902615421014114304|2017-08-29 14:34:20|Houston|Houston, TX|United States|29.75217779,-95.35790357|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|#donating #helpinghouston #hurricaneharvey @ george r. brown convention center https://t.co/ns0xbxw6ob
902615578363428867|2017-08-29 14:34:58|Lake City|Lake City|United States|null|(30.155154,-82.709702),(30.210382,-82.709702),(30.210382,-82.618276),(30.155154,-82.618276),|really love seeing everyone coming together to help those effected by hurricane harvey. ❤️🌎
902615611360120832|2017-08-29 14:35:06|Kansas|Questions?|United States|null|(36.99311,-102.051769),(40.003282,-102.051769),(40.003282,-94.588081),(36.99311,-94.588081),|if all of us could afford $10 or more or even less, please give to hurricane victims and rescuers. they need food, shelter, water, etc.
902615726799900672|2017-08-29 14:35:33|Houston|null|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|great article about how houston will need to rebuild to reckon with climate change #harvey (an aside, my friend car… https://t.co/d1a0ky8s0q
902615750229331970|2017-08-29 14:35:39|McAllen|Pharr, TX|United States|null|(26.143437,-98.295824),(26.337943,-98.295824),(26.337943,-98.195525),(26.143437,-98.195525),|we are accepting donations here at your walmart neighborhood market! anything helps! #hurricaneharvey… https://t.co/z71ukb6rvz
902615789311852544|2017-08-29 14:35:48|Ogden|Ogden, UT|United States|null|(41.149594,-112.025874),(41.286003,-112.025874),(41.286003,-111.904265),(41.149594,-111.904265),|we have a possible rescue need. use # #harveysos to connect people & resources. manned by civilian volunteers. https://t.co/f17ltppmy1
902615789873664003|2017-08-29 14:35:48|Baton Rouge|United States|United States|null|(30.354161,-91.218994),(30.564039,-91.218994),(30.564039,-90.962605),(30.354161,-90.962605),|view>a possible life/health #harveyflooding aid target?> mt #houston school district school supply donation site:… https://t.co/rgn8rijnng
902615901366837249|2017-08-29 14:36:15|Savannah|Georgia, USA|United States|null|(31.922596,-81.188663),(32.111973,-81.188663),(32.111973,-81.03057),(31.922596,-81.03057),|coming up: about 45 soldiers from #fortstewart have responded to #texas to help with network support after #harvey,… https://t.co/39ynpkctje
902615933218430976|2017-08-29 14:36:22|Johnson City|null|United States|null|(42.094771,-75.995608),(42.154106,-75.995608),(42.154106,-75.94332),(42.094771,-75.94332),|trump-haters gleefully share photo of obama helping hurricane victims in texas, until they realize … - https://t.co/kxu3hfktww  idiots
902615971088781316|2017-08-29 14:36:31|Dallas|Dallas, TX|United States|null|(32.620678,-96.977527),(33.019039,-96.977527),(33.019039,-96.54598),(32.620678,-96.54598),|our thoughts & prayers go to all affected by #harvey. see how you can #help fellow #texans in need:… https://t.co/fxuxd2ldye
902615993196969984|2017-08-29 14:36:37|West Des Moines|Des Moines, Iowa|United States|null|(41.528008,-93.846184),(41.600507,-93.846184),(41.600507,-93.703326),(41.528008,-93.703326),|help provide assistance to those affected by hurricane harvey w/@dreamfund1! sending love to our ad fam @ad2houston, @aafhouston & @aafd10!
902616039556386816|2017-08-29 14:36:48|Los Angeles|Los Angeles County, California|United States|null|(33.704538,-118.668404),(34.337041,-118.668404),(34.337041,-118.155409),(33.704538,-118.155409),|here are ways you can help people and animals during #hurricaneharveyrelief https://t.co/bqhb9n0ctf
902616066895044609|2017-08-29 14:36:54|Houston|Southside|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|#rip to @houstonpolice sgt. steven perez who lost his life in the floods headed back out to help others. #harvey #houstonstrong
902616117872431104|2017-08-29 14:37:06|Milton|Tacoma, WA|United States|null|(47.23783,-122.337512),(47.265328,-122.337512),(47.265328,-122.289177),(47.23783,-122.289177),|@realdonaldtrump vows to bring aid to those put out by #harvey, immediately follows by commenting about crowd size. he's mentally ill.
902616173434560520|2017-08-29 14:37:20|Ogden|Ogden, UT|United States|null|(41.149594,-112.025874),(41.286003,-112.025874),(41.286003,-111.904265),(41.149594,-111.904265),|we have a rescue need. these people have left this property & are swimming towards a school in the are. #harveysos https://t.co/6wibupsuvz
902616209476255744|2017-08-29 14:37:28|Houston|Houston, TX|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|529 and barker cypress. cvs/burger king/wendys/specs/tacobell / waffle house/ autozone/ walgreens is open #hurricaneharvey #houstontx
902616238609846272|2017-08-29 14:37:35|Fair Oaks Ranch|Boerne, TX|United States|null|(29.712404,-98.669703),(29.774218,-98.669703),(29.774218,-98.62326),(29.712404,-98.62326),|satc is going to rockport to help!#hustonstrong #hurricaineharvey #boerne #boernetx #donationspot… https://t.co/9exfzzhdu9
902616342469201920|2017-08-29 14:38:00|Hays|Fort Hays State University|United States|null|(38.849348,-99.354684),(38.914552,-99.354684),(38.914552,-99.280695),(38.849348,-99.280695),|my husband texted me and told me he donated $25 to red cross for hurricane harvey, he is so amazing. everyone go donate, anything helps!
902616355849068544|2017-08-29 14:38:03|Dallas|Dallas, TX|United States|null|(32.620678,-96.977527),(33.019039,-96.977527),(33.019039,-96.54598),(32.620678,-96.54598),|if you’re looking for ways to help the south texas hurricane and flood victims...https://t.co/baehhdhknj… https://t.co/4cvcds9tvt
902616416259624960|2017-08-29 14:38:18|Houston|Hidden Hollow Elementary|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|buses and boats lined up for miles to help. #houstonstrong #proudtobehumbleisd #harvey https://t.co/oh8gmewiob
902616455052713990|2017-08-29 14:38:27|Arlington|Houston and DFW|United States|null|(32.586565,-97.233811),(32.817135,-97.233811),(32.817135,-97.037464),(32.586565,-97.037464),|special thank you to @ktmusa for sending some donated items to help our #houston athletes recover from #hurricaneharvey. #inthistogether
902616465358061568|2017-08-29 14:38:29|Fort Worth|Texas|United States|null|(32.569477,-97.538285),(32.990456,-97.538285),(32.990456,-97.033542),(32.569477,-97.033542),|tx state bar hotline for legal help those affected by harvey; 800-504-7030; answered in english spanish & vietnamese. please share
902616497348075523|2017-08-29 14:38:37|Atlanta|Atlanta, GA|United States|null|(33.647503,-84.576827),(33.886886,-84.576827),(33.886886,-84.289385),(33.647503,-84.289385),|it's great seeing ppl helping stranded dogs & cats in texas but i can't help to think about the poor farm animals #hurricaneharvy
902616511252221952|2017-08-29 14:38:40|Lafayette|The Other LA |United States|null|(30.115967,-92.158649),(30.296191,-92.158649),(30.296191,-91.963704),(30.115967,-91.963704),|i need gummy bears and several 40's to complete my hurricane pack
902616648733122560|2017-08-29 14:39:13|North Brunswick|Naija born 🇳🇬True Jersey Gal|United States|null|(40.412637,-74.531546),(40.478772,-74.531546),(40.478772,-74.414588),(40.412637,-74.414588),|i pray that big companies like @walmart @amazon and more corporate companies will help the people of texas esp houston! #harveyrelief
902616718954127365|2017-08-29 14:39:30|Houston|Houston, TX|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|"@sylvesterturner just said if your're walking around with negativity you need to ""check your self!"" love it. #harvey"
902616753129312256|2017-08-29 14:39:38|Austin|Austin, TX|United States|null|(30.127892,-97.928935),(30.518799,-97.928935),(30.518799,-97.580513),(30.127892,-97.580513),|looking to help #hurricaneharvey #reliefforharvey beyond #donations? here are 4 ways you can get involved: https://t.co/pexcefclef #harvey
902616811685871616|2017-08-29 14:39:52|Upland|Ontario, CA|United States|null|(34.086988,-117.704483),(34.152304,-117.704483),(34.152304,-117.619223),(34.086988,-117.619223),|mexico has offered to help aid the people that have been affected by hurricane harvey, after everything trump has said about mexico
902616816719101956|2017-08-29 14:39:53|Tyler|Tyler, TX|United States|null|(32.221406,-95.414773),(32.409917,-95.414773),(32.409917,-95.219307),(32.221406,-95.219307),|"""if you're walking around with negativity in your heart, you need to check yourself."" @sylvesterturner #harvey"
902616817713242113|2017-08-29 14:39:53|Houston|up in ya .|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|this nigga will drown either going to fw a hoe or his niggas😂😂😂😂😂😂😂😂😂😂😂😂 harvey needa get him
902616832560988160|2017-08-29 14:39:57|Miami|null|United States|null|(25.70904,-80.321683),(25.855667,-80.321683),(25.855667,-80.144974),(25.70904,-80.144974),|has any brand companies donated to #hurricaneharvery? they need help! @nike @puma @adidas @gap @reebok @underarmour @hm @oldnavy @vans_66
902616888227844096|2017-08-29 14:40:10|Fort Worth|Fort Worth, Texas|United States|null|(32.569477,-97.538285),(32.990456,-97.538285),(32.990456,-97.033542),(32.569477,-97.033542),|we’re assisting food pantries & shelters serving hurricane harvey evacuees in fort worth. you can help. volunteer. https://t.co/dfsxwhqsem
902617138258694146|2017-08-29 14:41:10|Houston|Houston, TX|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|water is picking up though ,  so if you need groceries. go now #houstonflood #houstonstrong #houstontx #hurricaneharvey
902617213563174912|2017-08-29 14:41:28|Fort Worth|Fort Worth|United States|null|(32.569477,-97.538285),(32.990456,-97.538285),(32.990456,-97.033542),(32.569477,-97.033542),|want to help #hurricaneharvey victims? we are collecting stuff tomorrow @ensemblecowork at 9:00a. look for a list of items needed soon. #1mc
902617272426094597|2017-08-29 14:41:42|Pottsgrove|Pottstown, PA|United States|null|(40.243947,-75.629032),(40.281736,-75.629032),(40.281736,-75.589145),(40.243947,-75.589145),|i have the skills training heart desire and integrity needed to help win the fight against #hurricaneharvey so someone send me already
902617347344576513|2017-08-29 14:42:00|Las Vegas|Las Vegas, NV|United States|null|(36.129459,-115.384091),(36.336371,-115.384091),(36.336371,-115.062159),(36.129459,-115.062159),|perhaps @kimkardashian could donate to help flood victims of #hurricaneharvey https://t.co/vmtkgek55q
902617456346320897|2017-08-29 14:42:26|Oklahoma City|Oklahoma City, OK|United States|null|(35.290722,-97.768683),(35.674965,-97.768683),(35.674965,-97.335639),(35.290722,-97.335639),|@okguard preparing to deploy first unit to help with #hurricaneharvey relief efforts in texas. @okcfox https://t.co/s2tabcjcwv
902617486071406594|2017-08-29 14:42:33|Austin|Austin, TX|United States|null|(30.127892,-97.928935),(30.518799,-97.928935),(30.518799,-97.580513),(30.127892,-97.580513),|@sentedcruz voted against aid for #newjersey victims of #hurricanesandy, but had no problem requesting aid for victims of #hurricaneharvey
902617552106479616|2017-08-29 14:42:48|San Antonio|San Antonio, TX|United States|null|(29.141956,-98.778559),(29.693046,-98.778559),(29.693046,-98.302744),(29.141956,-98.302744),|sending boxes of organic cotton tampons from cora to houston with a friend. i know a lot of women and girls may need them! #hurricaneharvey
902617628870680576|2017-08-29 14:43:07|Trietsch Memorial United Methodist Church|Flower Mound, TX|United States|null|(33.068523,-97.063592),(33.068523,-97.063592),(33.068523,-97.063592),(33.068523,-97.063592),|a team came together to coordinate #hurricaneharvey flood buckets. stay up-to-date on how you can help at… https://t.co/tl5qznaq3b
902617689377705984|2017-08-29 14:43:21|Atlanta|Atlanta, GA|United States|null|(33.647503,-84.576827),(33.886886,-84.576827),(33.886886,-84.289385),(33.647503,-84.289385),|convoy of care: what you can do to help victims of harvey: https://t.co/6amajyff1a https://t.co/uuunemevet
902617740560797697|2017-08-29 14:43:33|Wichita|Wichita, KS|United States|null|(37.562483,-97.534906),(37.80531,-97.534906),(37.80531,-97.152924),(37.562483,-97.152924),|hey guys, please help me spread this link.  awesome way to help #harveyflood victims here. @spotfund is perfect.   https://t.co/umcmyxuyum
902617755618131968|2017-08-29 14:43:37|San Francisco|Oakland, CA|United States|null|(37.708075,-122.514926),(37.833238,-122.514926),(37.833238,-122.357031),(37.708075,-122.357031),|human kindness; not politics: mexico saved american lives after katrina. will trump accept its aid after harvey? https://t.co/ytpbswwydp
